95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 63 64 65 81 82 83 84 66 67 68 83 84 81 82 63 64 65 82 83 81 84 66 67 68 81 82 83 84 95
85 72 73 74 90 91 92 93 75 76 77 92 93 90 91 72 73 74 91 92 90 93 75 76 77 90 91 92 93 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
87 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 94 95 89 86 88
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 80 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 80 95 95
71 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 88 95 87 86 78
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 89 86 86 86 86 86 86 86 86 88
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
87 86 86 86 86 86 86 86 86 86 86 86 86 86 94 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 95 95 95 95 80 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 85 95 95 95 95 95 87 86 86 86 86 86 86 86 86 78
71 86 86 86 86 86 86 86 86 86 86 86 86 86 88 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
85 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 80
87 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 88
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
